# [ImportKey]: NobwRALgngDgpmAXGANgSwHYIDRgK55oAmSYADABxwBGAjNQGYUC0A7AJwDMLALBwKzMKRBq2ZMAhnDgTOtTv2oSwuDBIC2CZIC3fAAS0VYGBIBOGgM5JwAYwD2eDBCQAmCrgYnb6q2ABuElDwtcAAPJFoAOjcwKCQyAF943AhbH39A4LAwxGZI6NjEBKSwWwYGczgnQtxqOAAvNDgTcIieXDRzACF6xpMAUQBHPACUKABlY2s4EkQIEyDE7HBoeFJ0LEMCYlJOCX5nZwZ+diFWMmtmHiIeOCFnHkFz1iJWayJqLiISVQ0tMD1aMw7DBYrhjGZ1JZEDZ7I4XNEPF40gEgj5snlcAUislUtC-CjMtlclFMXFFiUyhUqmQaj0mi1aO0unT+kMRuNJtMkHMFkllrA-uscPhCDMwAA2WiS6ji-gSZhkXbOS5wcU8ZhKWXMfji2q0axkCRkdgMZQ-TSkAFA2wg60gwzgiw+OwOKqudyebx49KovHokkxMnFFLIjJopDE-JB3ClcqVOK0hr0woBjrdJOs4YoUYTCRTGY8uCJAC6QA_3
# 線 1-copy-copy
1.8,0,0
1.67351,0,0.05417
1.54564,0,0.10496
1.41643,0,0.15225
1.28591,0,0.19581
1.15415,0,0.23545
1.02127,0,0.27118
0.88735,0,0.30272
0.75248,0,0.33
0.61683,0,0.35301
0.48047,0,0.3714
0.34359,0,0.38539
0.20631,0,0.39466
0.0688,0,0.39935
-0.0688,0,0.39935
-0.20631,0,0.39466
-0.34359,0,0.38539
-0.48047,0,0.3714
-0.61683,0,0.35301
-0.75248,0,0.33
-0.88735,0,0.30272
-1.02127,0,0.27118
-1.15415,0,0.23545
-1.28591,0,0.19581
-1.41643,0,0.15225
-1.54564,0,0.10496
-1.67351,0,0.05417
-1.8,0,0
# 線 1
1.8,0,0
1.68352,0,0.08762
1.56418,0,0.17129
1.44193,0,0.25064
1.31673,0,0.32526
1.18859,0,0.3947
1.05745,0,0.4583
0.92345,0,0.5156
0.78679,0,0.56625
0.64753,0,0.60924
0.50616,0,0.64465
0.3629,0,0.67138
0.21832,0,0.68963
0.07286,0,0.69871
-0.07286,0,0.69871
-0.21832,0,0.68963
-0.3629,0,0.67138
-0.50616,0,0.64465
-0.64753,0,0.60924
-0.78679,0,0.56625
-0.92345,0,0.5156
-1.05745,0,0.4583
-1.18859,0,0.3947
-1.31673,0,0.32526
-1.44193,0,0.25064
-1.56418,0,0.17129
-1.68352,0,0.08762
-1.8,0,0
# 線 1-copy
1.8,0,0
1.67837,0,0.07174
1.55455,0,0.13964
1.42858,0,0.20343
1.30047,0,0.26285
1.17025,0,0.31744
1.03801,0,0.36696
0.90393,0,0.41126
0.76806,0,0.44974
0.63069,0,0.48239
0.49198,0,0.50881
0.3522,0,0.52884
0.21164,0,0.5423
0.0706,0,0.54905
-0.0706,0,0.54905
-0.21164,0,0.5423
-0.3522,0,0.52884
-0.49198,0,0.50881
-0.63069,0,0.48239
-0.76806,0,0.44974
-0.90393,0,0.41126
-1.03801,0,0.36696
-1.17025,0,0.31744
-1.30047,0,0.26285
-1.42858,0,0.20343
-1.55455,0,0.13964
-1.67837,0,0.07174
-1.8,0,0
